"ID","ROUTE","COUNTY","PM","LON","LAT"
19343,395,"MNO",81,-119.512,37.81895
19344,395,"MNO",49.5,-119.84906,38.18013
19345,395,"MNO",96,-119.84906,38.18013
19347,395,"MNO",39,-119.52965,37.94228
19348,395,"MNO",95.2,-119.85149,38.18635
19350,395,"MNO",95.2,-119.52965,37.94228
19351,395,"MNO",55.5,-119.53018,37.94399
19352,395,"MNO",58.8,-119.55717,37.83612
19353,120,"MNO",8.5,-119.55717,37.83612
19354,395,"MNO",94,-119.55717,37.83612
19355,158,"MNO",3.2,-119.52689,37.937
19356,158,"MNO",4.1,-119.83665,38.1563
19357,158,"MNO",8.5,-119.85149,38.18635
19358,158,"MNO",11.2,-119.85149,38.18635
19359,395,"MNO",71,-119.5303,37.94442
19360,395,"MNO",71,-119.5303,37.94442
19361,395,"MNO",54.5,-119.8436,38.17017
19362,395,"MNO",91.5,-119.84487,38.17301
19363,395,"MNO",90.5,-119.86298,38.21898
19364,395,"MNO",96,-119.85574,38.20333
19365,395,"MNO",52.5,-119.86313,38.21813
19366,395,"MNO",44,-119.50813,37.82378
19367,395,"MNO",66,-119.49427,37.83343
19368,395,"MNO",25.5,-119.49427,37.83298
19369,395,"MNO",29.9,-119.84832,38.17799
19370,158,"MNO",10.1,-119.51311,37.82331
19371,395,"INY",68.5,NA,NA
19375,395,"MNO",94,-119.63796,37.8958
19377,395,"MNO",96,-119.61436,37.8829
19378,395,"MNO",96,-119.82483,38.11961
19379,395,"MNO",65,-119.59078,37.87876
19381,158,"MNO",6.2,-119.83171,38.12007
19382,395,"MNO",57.3,-119.54509,37.80507
19383,395,"MNO",64.5,-119.83323,38.11819
19384,108,"MNO",14.5,-119.84499,38.12295
19389,158,"MNO",10.8,-119.83665,38.1563
19390,395,"MNO",60.5,-119.85149,38.18635
19391,395,"MNO",84,-119.85149,38.18635
19392,158,"MNO",1,-119.85149,38.18635
19393,158,"MNO",10,-119.85149,38.18635
19394,395,"MNO",52.5,-119.85652,38.20673
19395,395,"MNO",93.5,-119.84577,38.17412
19396,395,"MNO",92,-119.8436,38.17017
19397,6,"INY",3.8,-119.8544,38.19698
19398,395,"MNO",20.4,-119.85574,38.20333
19399,395,"MNO",94.5,-119.86894,38.20923
19400,395,"MNO",108,-119.84801,38.17714
19401,395,"MNO",98.5,-119.84722,38.17599
19402,158,"MNO",11,-119.85392,38.19482
19403,158,"MNO",1,-119.83895,38.16801
19404,158,"MNO",1,-119.83621,38.16823
19405,158,"MNO",1,-119.84985,38.18214
19406,395,"MNO",65,-119.84722,38.17599
19407,158,"MNO",10.5,-119.85974,38.21123
19408,158,"MNO",10.5,-119.84906,38.18013
19409,395,"MNO",45,-119.85437,38.19609
19410,395,"MNO",52,-119.85574,38.20333
19411,395,"MNO",52,-119.85574,38.20333
19412,395,"MNO",92.5,-119.86063,38.21325
19413,395,"MNO",82,-119.83895,38.16801
19414,395,"MNO",8,-119.85591,38.2055
19415,395,"MNO",94.3,-119.85591,38.2055
19416,395,"INY",68,-119.8557,38.20509
19417,120,"MNO",10.5,-119.83372,38.11701
19418,158,"MNO",14.5,-119.83453,38.16412
19423,395,"MNO",44.3,-119.82877,38.11656
19424,395,"MNO",86,-119.79485,38.11691
19426,395,"MNO",43.1,-119.60037,37.88198
19429,158,"MNO",14,-119.83855,38.12046
19430,395,"MNO",43,-119.84577,38.17412
19434,395,"MNO",92,-119.81943,38.11919
19435,158,"MNO",1.5,-119.81943,38.11919
19437,395,"MNO",91.5,-119.67493,37.91283
19442,395,"MNO",24.9,-119.83112,38.12084
19443,395,"MNO",41,-119.814,38.11829
19444,158,"MNO",12.5,-119.83105,38.12302
19445,395,"MNO",69.5,-119.83105,38.12302
19446,395,"MNO",95.5,-119.814,38.11829
19447,395,"MNO",100,-119.84461,38.17216
19448,395,"MNO",31,-119.83105,38.12302
19449,395,"MNO",38,-119.66631,37.90239
19451,395,"MNO",102,-119.67656,37.91699
19454,395,"MNO",106.5,-119.67547,37.9136
19455,395,"MNO",81.5,-119.67547,37.9136
19456,395,"MNO",35.8,-119.64327,37.89716
19464,395,"MNO",86.5,-119.82668,38.118
19465,395,"MNO",34.7,-119.82877,38.11656
19466,395,"MNO",115,-119.83372,38.11701
19468,395,"MNO",39,-119.58072,37.8703
19469,395,"MNO",119,-119.60884,37.88342
19476,395,"MNO",101,-119.67333,37.90254
19477,395,"MNO",106,-119.53862,37.82666
19478,395,"MNO",103.5,-119.83144,38.11607
19479,395,"MNO",111,-119.84832,38.17799
19480,395,"MNO",112,-119.85591,38.2055
19483,395,"MNO",115.5,-119.83144,38.11607
19484,395,"MNO",116.2,-119.81672,38.1187
19485,395,"MNO",120.3,-119.67221,37.90255
19486,395,"MNO",85,-119.6619,37.90179
19487,395,"MNO",52.9,-119.82215,38.1196
19488,395,"INY",22.3,-119.82215,38.1196
19490,395,"MNO",118,-119.6608,37.90166
19491,395,"MNO",90.5,-119.63903,37.89606
19493,395,"MNO",90.5,-119.58863,37.87836
19496,395,"MNO",95.5,-119.86209,38.21502
19497,395,"MNO",95,-119.82483,38.11961
19502,395,"MNO",89,-119.79748,38.11756
19503,395,"MNO",88.5,-119.63181,37.88972
19506,395,"MNO",90.6,-119.82668,38.118
19507,395,"MNO",95.5,-119.86527,38.1102
19509,395,"MNO",96,-119.83715,38.11916
19511,395,"MNO",107,-119.83112,38.12084
19512,395,"MNO",94.5,-119.83112,38.12084
19516,395,"MNO",118,-119.8317,38.12516
19517,395,"MNO",90.5,-119.81672,38.1187
19524,395,"MNO",94.5,-119.67165,37.90258
19525,395,"MNO",95,-119.83355,38.11782
19526,395,"MNO",89,-119.8317,38.12516
19532,395,"MNO",88.5,-119.83895,38.16801
19535,395,"MNO",90.6,-119.58072,37.8703
19536,395,"MNO",95.5,-119.85591,38.2055
19538,395,"MNO",96,-119.86331,38.21683
19539,395,"MNO",107,-119.86331,38.21683
19540,395,"MNO",94.5,-119.56245,37.84331
19541,395,"MNO",98,-119.85424,38.19913
19550,395,"MNO",92,-119.83895,38.16801
19553,395,"MNO",95.5,-119.58072,37.8703
19554,395,"MNO",95.2,-119.85591,38.2055
19556,395,"MNO",95.5,-119.86331,38.21683
19557,395,"MNO",95.7,-119.86331,38.21683
19558,395,"MNO",100,-119.56245,37.84331
19559,395,"MNO",93,-119.85424,38.19913
19567,395,"MNO",119,-119.83105,38.12302
19568,395,"MNO",119,-119.52366,37.93188
19569,395,"MNO",70.5,-119.58975,37.87842
19570,395,"MNO",61,-119.50791,37.81641
19571,395,"MNO",8.5,-119.83619,38.15014
19573,395,"MNO",7.7,-119.85149,38.18635
19574,395,"MNO",80.5,-119.85369,38.19265
19575,395,"MNO",106.5,-119.85369,38.19265
19576,395,"MNO",45.5,-119.84461,38.17216
19577,395,"MNO",86,-119.85076,38.18467
19579,395,"MNO",8.4,-119.85492,38.20124
19580,395,"MNO",108,-119.85492,38.20124
19581,395,"INY",65.5,-119.85492,38.20124
19583,395,"MNO",119.5,-119.67165,37.90258
19584,395,"INY",128.5,-119.49426,37.83657
19586,395,"MNO",108.5,NA,NA
19587,395,"MNO",114.7,-119.84473,38.17259
19588,395,"MNO",108.5,-119.66135,37.90173
19590,395,"MNO",120,-119.85492,38.20124
19591,6,"MNO",22.5,-119.67446,37.90255
19592,395,"MNO",82.5,-119.67749,37.90363
19593,395,"MNO",6.5,-119.6619,37.90179
19599,395,"MNO",106,-119.6674,37.90258
19600,395,"MNO",111,-119.86298,38.21898
19601,203,"MNO",6.5,-119.68231,37.90466
19602,395,"MNO",113,-119.82877,38.11656
19604,395,"MNO",67.5,-119.82877,38.11656
19605,395,"MNO",25,-119.66301,37.90192
19606,395,"MNO",69,-119.59028,37.87855
19608,395,"MNO",9.2,-119.82877,38.11656
19610,395,"MNO",81.5,-119.83112,38.12084
19611,395,"MNO",81.5,-119.83106,38.12257
19612,395,"MNO",69.8,-119.83253,38.12629
19614,395,"MNO",69.8,-119.85058,38.18427
19615,395,"MNO",89.5,-119.8317,38.12516
19616,395,"MNO",93.3,-119.61159,37.88307
19620,395,"MNO",84,-119.81125,38.11815
19623,182,"MNO",9,-119.8314,38.12045
19625,395,"MNO",81,-119.8317,38.12516
19627,395,"MNO",82,-119.80571,38.11791
19633,395,"MNO",114.5,-119.83228,38.14013
19634,395,"MNO",114.5,-119.83228,38.14013
19635,108,"MNO",14,-119.67277,37.90254
19637,158,"MNO",13,-119.81943,38.11919
19639,108,"MNO",14,-119.58579,37.87707
19643,395,"MNO",56,-119.67799,37.90384
19645,395,"MNO",40.8,-119.83715,38.11916
19646,395,"MNO",43,-119.8317,38.12516
19647,395,"MNO",46,-119.8118,38.11816
19648,395,"MNO",72,-119.84473,38.17259
19649,395,"MNO",68,-119.86426,38.11321
19650,395,"MNO",69.5,-119.81672,38.1187
19651,395,"MNO",59,-119.83105,38.12302
19652,395,"MNO",84.5,-119.80295,38.1179
19653,395,"MNO",84.5,-119.59952,37.88141
19656,395,"MNO",84.5,-119.83144,38.11607
19659,395,"MNO",84.5,-119.84234,38.12312
19660,395,"MNO",95.5,-119.83402,38.13118
19661,203,"MNO",6.7,-119.84577,38.17412
19665,203,"MNO",6.7,-119.83538,38.15989
19666,203,"MNO",6.6,-119.85275,38.19055
19671,203,"MNO",4.8,-119.86209,38.21502
19672,395,"MNO",18.7,-119.84577,38.17412
19673,395,"MNO",43,-119.85974,38.21123
19678,395,"MNO",92,-119.69073,37.93853
19681,395,"MNO",92,-119.83346,38.16607
19682,395,"MNO",85.5,-119.85974,38.21123
19684,395,"MNO",93.5,-119.8317,38.12516
19685,395,"MNO",75.5,-119.84832,38.17799
19686,395,"MNO",38,-119.87127,38.21029
19687,395,"MNO",26,-119.85149,38.18635
19689,108,"MNO",15,-119.84985,38.18214
19691,395,"MNO",90.5,-119.8436,38.17017
19692,395,"MNO",52.9,-119.50782,37.81289
19693,395,"MNO",53.4,-119.84577,38.17412
19694,395,"MNO",84.5,-119.8436,38.17017
19695,395,"MNO",66,-119.85522,38.20161
19696,395,"MNO",19.9,-119.83335,38.16695
19697,395,"MNO",94,-119.85149,38.18635
19698,395,"MNO",36,-119.86298,38.21898
19699,395,"MNO",94.5,-119.86314,38.21985
19700,395,"MNO",85.5,-119.8317,38.12516
19703,395,"MNO",22.6,-119.83356,38.1681
19708,395,"MNO",90,-119.85058,38.18427
19709,395,"MNO",93.5,-119.85817,38.20944
19710,395,"MNO",69,-119.63693,37.89547
19711,203,"MNO",6.3,-119.63796,37.8958
19712,395,"MNO",86.2,-119.67165,37.90258
19713,395,"MNO",42,-119.83261,38.11894
19716,395,"MNO",65.5,-119.63796,37.8958
19719,395,"MNO",45.8,-119.63693,37.89547
19720,395,"MNO",35,-119.64009,37.89634
19723,395,"MNO",11.8,-119.64062,37.89647
19724,395,"MNO",11.8,-119.63324,37.89107
19725,168,"INY",4.5,-119.63581,37.89452
19727,395,"MNO",51.7,-119.83236,38.12587
19728,395,"MNO",66.5,-119.83144,38.11607
19729,395,"MNO",35.4,-119.6608,37.90166
19731,395,"MNO",60,-119.83171,38.12007
19732,395,"MNO",60,-119.83356,38.1681
19744,6,"INY",4.5,-119.82668,38.118
19745,395,"MNO",45.8,-119.82668,38.118
19747,203,"MNO",8.2,-119.63796,37.8958
19750,395,"MNO",93,-119.82668,38.118
19761,395,"MNO",59.5,-119.83261,38.11894
19762,395,"MNO",43,-119.83373,38.13553
19763,395,"MNO",51.8,-119.81943,38.11919
19765,395,"MNO",51.8,-119.83558,38.11839
19767,395,"MNO",80.5,-119.83505,38.16206
19769,395,"MNO",75,-119.85058,38.18427
19770,395,"MNO",90,-119.82877,38.11656
19771,395,"MNO",90,-119.83621,38.16823
19774,395,"MNO",92.5,-119.83453,38.16412
19775,395,"MNO",92.5,-119.79485,38.11691
19782,395,"MNO",93,-119.8436,38.17017
19783,395,"MNO",96,-119.84577,38.17412
19784,395,"MNO",97.5,-119.83621,38.16823
19785,395,"MNO",97.5,-119.47461,37.76143
19786,395,"MNO",106,-119.56256,37.84373
19787,108,"MNO",13.5,-119.83895,38.16801
19788,108,"MNO",13.5,-119.85369,38.19265
19789,158,"MNO",10.9,-119.85574,38.20333
19790,395,"MNO",75,-119.84722,38.17599
19791,395,"MNO",93.5,-119.85179,38.18849
19792,395,"MNO",102,-119.56499,37.84999
19793,395,"MNO",102,-119.56499,37.84999
19794,395,"MNO",115.5,-119.84912,38.1812
19795,395,"MNO",84,-119.83356,38.1681
19798,395,"MNO",114.5,-119.83346,38.16607
19799,395,"MNO",109.1,-119.85424,38.19913
19800,168,"INY",5.5,-119.66631,37.90239
19806,395,"MNO",57.5,-119.814,38.11829
19807,395,"INY",124.7,-119.79748,38.11756
19808,395,"MNO",83.5,-119.79748,38.11756
19809,395,"MNO",105,-119.79748,38.11756
19810,395,"MNO",104.5,-119.79748,38.11756
19811,395,"MNO",59,-119.83558,38.11839
19812,395,"MNO",108.5,-119.83154,38.12474
19813,395,"MNO",109.5,-119.85392,38.19482
19815,395,"MNO",82,-119.81943,38.11919
19817,168,"INY",17.6,-119.82668,38.118
19821,395,"MNO",110.5,-119.65124,37.89923
19822,395,"MNO",110.5,-119.63744,37.89565
19824,395,"MNO",82,-119.83583,38.11847
19825,6,"MNO",22,-119.75259,38.05972
19826,395,"MNO",112,-119.62122,37.88436
19827,395,"MNO",82.5,-119.83283,38.12715
19830,6,"MNO",22,-119.81672,38.1187
19833,6,"MNO",22.4,-119.63474,37.89292
19835,395,"INY",126.1,-119.85392,38.19482
19837,395,"INY",126.1,-119.83253,38.11613
19838,395,"INY",126.1,-119.8118,38.11816
19839,6,"MNO",20.7,-119.82877,38.11656
19840,395,"MNO",103,-119.83222,38.13971
19845,395,"MNO",112,-119.8317,38.12516
19846,395,"MNO",112,-119.83372,38.11701
19849,6,"MNO",22.5,-119.68063,37.90457
19851,6,"MNO",22.5,-119.59974,37.88156
19852,395,"MNO",108,-119.60086,37.88221
19853,395,"MNO",108.7,-119.59995,37.8817
19854,395,"MNO",120,-119.81943,38.11919
19855,395,"MNO",116,-119.80571,38.11791
19856,395,"MNO",119.8,-119.58638,37.87754
20843,6,"INY",1,-119.50818,37.82728
20844,6,"INY",2,-119.50567,37.83008
20845,6,"INY",3.6,-119.49677,37.83034
20846,6,"INY",4,-119.49478,37.83096
20847,6,"INY",4.3,NA,NA
20848,6,"INY",4.3,-119.49427,37.8323
20850,395,"INY",58.5,-119.40304,37.59268
20851,395,"INY",106,-119.4927,37.77991
20852,395,"INY",108,-119.49718,37.78799
20853,395,"INY",129,-119.56387,37.84771
20861,6,"MNO",19.5,-119.52391,37.93227
20862,6,"MNO",20,-119.52515,37.93424
20863,6,"MNO",20.3,-119.52591,37.93542
20864,108,"MNO",4.8,-119.87233,38.10656
20865,108,"MNO",9,-119.86151,38.11675
20866,158,"MNO",8,-119.73198,37.94933
20867,182,"MNO",7,-119.75816,38.11893
20868,203,"MNO",6.7,-119.67849,37.90404
20869,203,"MNO",7.5,-119.67446,37.90255
20870,203,"MNO",7.6,-119.6739,37.90254
20871,203,"MNO",8,-119.67165,37.90258
20872,395,"MNO",3,-119.5662,37.86238
20873,395,"MNO",8,-119.58411,37.8753
20874,395,"MNO",8.5,-119.58579,37.87707
20875,395,"MNO",11.5,-119.60086,37.88221
20876,395,"MNO",11.8,-119.60248,37.88248
20877,395,"MNO",12,-119.60359,37.8824
20878,395,"MNO",12.5,-119.60631,37.88264
20879,395,"MNO",13.5,-119.61159,37.88307
20880,395,"MNO",13.5,-119.61159,37.88307
20881,395,"MNO",16,-119.62464,37.88574
20882,395,"MNO",17.7,-119.63217,37.89006
20883,395,"MNO",18.1,-119.63359,37.89141
20884,395,"MNO",18.5,-119.63474,37.89292
20885,395,"MNO",18.8,NA,NA
20886,395,"MNO",19.2,NA,NA
20887,395,"MNO",19.5,-119.63581,37.89452
20888,395,"MNO",19.8,-119.63693,37.89547
20889,395,"MNO",19.8,-119.63693,37.89547
20890,395,"MNO",19.9,-119.63744,37.89565
20891,395,"MNO",20,-119.63796,37.8958
20892,395,"MNO",20,-119.63796,37.8958
20893,395,"MNO",20,-119.63796,37.8958
20894,395,"MNO",20.1,-119.63849,37.89593
20895,395,"MNO",20.1,-119.63849,37.89593
20896,395,"MNO",21,-119.64327,37.89716
20897,395,"MNO",22.5,-119.65124,37.89923
20898,395,"MNO",22.5,-119.65124,37.89923
20899,395,"MNO",22.6,-119.65177,37.89936
20900,395,"MNO",23,-119.65389,37.89992
20901,395,"MNO",23.5,-119.65653,37.90064
20902,395,"MNO",24.5,-119.6619,37.90179
20903,395,"MNO",25,-119.66466,37.90215
20904,395,"MNO",25.5,-119.6674,37.90258
20905,395,"MNO",25.5,-119.6674,37.90258
20906,395,"MNO",25.5,-119.6674,37.90258
20907,395,"MNO",28,-119.67493,37.91283
20908,395,"MNO",28.1,-119.6752,37.91321
20909,395,"MNO",30.5,-119.67958,37.92304
20910,395,"MNO",32,-119.68321,37.92888
20911,395,"MNO",39.7,-119.70858,37.95315
20912,395,"MNO",41.5,-119.7171,37.96184
20913,395,"MNO",44,-119.72104,37.96944
20914,395,"MNO",44,-119.72104,37.96944
20915,395,"MNO",52,-119.73298,38.00112
20916,395,"MNO",54.2,-119.73868,38.00935
20917,395,"MNO",59,-119.74584,38.02894
20918,395,"MNO",59.8,-119.74692,38.03239
20919,395,"MNO",59.9,-119.74705,38.03282
20920,395,"MNO",60,-119.74709,38.03326
20921,395,"MNO",61,-119.74384,38.03667
20922,395,"MNO",63.5,-119.75074,38.03847
20923,395,"MNO",67,-119.75132,38.05332
20924,395,"MNO",67.7,-119.75188,38.05622
20925,395,"MNO",80.4,-119.78323,38.09535
20926,395,"MNO",81,-119.78557,38.09717
20927,395,"MNO",81,-119.78557,38.09717
20928,395,"MNO",81,-119.78557,38.09717
20929,395,"MNO",81.5,-119.78783,38.09842
20930,395,"MNO",81.5,-119.78783,38.09842
20931,395,"MNO",82,-119.78935,38.10025
20932,395,"MNO",82,-119.78935,38.10025
20933,395,"MNO",82,-119.78935,38.10025
20934,395,"MNO",87,-119.8002,38.118
20935,395,"MNO",88,-119.80571,38.11791
20936,395,"MNO",90.5,-119.81943,38.11919
20937,395,"MNO",92.5,-119.82877,38.11656
20938,395,"MNO",93,-119.83144,38.11607
20939,395,"MNO",93,-119.83144,38.11607
20940,395,"MNO",95.3,-119.83135,38.12432
20941,395,"MNO",96,-119.83283,38.12715
20942,395,"MNO",98,-119.83373,38.13553
20943,395,"MNO",103,-119.83665,38.1563
20944,395,"MNO",104,-119.83538,38.15989
20945,395,"MNO",105,-119.83453,38.16412
20946,395,"MNO",105,-119.83453,38.16412
20947,395,"MNO",106.2,-119.83455,38.16847
20948,395,"MNO",108,-119.8436,38.17017
20949,395,"MNO",109,-119.84577,38.17412
20950,395,"MNO",111.2,-119.85017,38.18299
20951,395,"MNO",113,-119.85275,38.19055
20952,395,"MNO",113,-119.85275,38.19055
20953,395,"MNO",113,-119.85275,38.19055
20954,395,"MNO",113.6,-119.85386,38.19308
20955,395,"MNO",113.7,-119.85403,38.1935
20956,395,"MNO",114,-119.85392,38.19482
20957,395,"MNO",114,-119.85392,38.19482
20958,395,"MNO",116,-119.85574,38.20333
20959,395,"MNO",118,-119.85974,38.21123
20960,395,"MNO",118,-119.85974,38.21123
20961,395,"MNO",118.3,-119.86024,38.21244
20962,395,"MNO",118.8,-119.86144,38.21435
20963,395,"MNO",118.8,-119.86144,38.21435
20964,395,"MNO",119.4,-119.86334,38.21639
20965,395,"MNO",120,-119.86298,38.21898
20973,395,"MNO",23,-119.65389,37.89992
20975,395,"MNO",25,-119.66466,37.90215
20976,395,"MNO",25,-119.66466,37.90215
20977,395,"MNO",15,-119.61971,37.88384
20978,395,"MNO",69.5,-119.75461,38.06382
20979,395,"MNO",93.3,-119.83299,38.11636
20980,395,"MNO",24.5,-119.6619,37.90179
20982,395,"MNO",41,-119.71632,37.96036
20983,395,"MNO",20,-119.63796,37.8958
20984,395,"MNO",107.5,-119.84151,38.16882
20987,395,"MNO",104.5,-119.83505,38.16206
20988,395,"MNO",20,-119.63796,37.8958
20989,395,"MNO",107,-119.83867,38.16799
20991,395,"MNO",26,-119.66968,37.90381
20992,395,"MNO",93.4,-119.83336,38.11667
20993,395,"MNO",95.2,-119.83118,38.1239
20994,108,"MNO",11.7,-119.84859,38.12129
20995,395,"MNO",8,-119.58411,37.8753
20996,395,"MNO",20,-119.63796,37.8958
20997,395,"MNO",26.5,-119.67085,37.90573
20998,395,"MNO",106,-119.83356,38.1681
20999,395,"MNO",23,-119.65389,37.89992
21000,395,"MNO",23,-119.65389,37.89992
21001,395,"MNO",81,-119.78557,38.09717
21002,395,"INY",89,-119.45597,37.71514
21003,203,"MNO",8,-119.67165,37.90258
21004,395,"MNO",84,-119.79145,38.10867
21005,395,"MNO",40,-119.70971,37.95411
21008,395,"MNO",20.5,-119.64062,37.89647
21009,395,"MNO",109.4,-119.84692,38.17562
21013,395,"MNO",20,-119.63796,37.8958
21014,395,"MNO",26,-119.66968,37.90381
21015,395,"MNO",93.9,-119.83291,38.11857
21016,395,"MNO",36,-119.69673,37.94223
21017,395,"MNO",101,-119.8352,38.14812
21018,395,"MNO",19.5,-119.63581,37.89452
21019,395,"MNO",31,-119.68035,37.92512
21020,395,"MNO",53,-119.73612,38.00455
21021,395,"MNO",122,NA,NA
21022,395,"INY",121.5,-119.5361,37.82574
21023,395,"MNO",34.1,-119.68938,37.93665
21025,395,"MNO",95.9,-119.83268,38.12672
21027,58,"KER",95.4,-119.49725,37.13601
21029,58,"KER",108,-119.43508,37.1357
21031,108,"MNO",13.9,-119.8389,38.12078
21032,395,"MNO",117.9,-119.85946,38.21085
21035,58,"KER",97.8,-119.48446,37.13357
21037,395,"MNO",7.5,-119.58351,37.87316
21038,395,"MNO",112.2,-119.85175,38.18721
21039,395,"MNO",117.3,-119.8574,38.20881
21040,395,"MNO",61.9,-119.74682,38.03645
21041,395,"MNO",84.7,-119.79222,38.11165
21042,395,"MNO",84.7,-119.79222,38.11165
21043,395,"MNO",65.5,-119.74962,38.04697
21044,395,"MNO",23,-119.65389,37.89992
21047,395,"MNO",19,NA,NA
21048,395,"MNO",108.1,-119.84394,38.17052
21050,395,"MNO",98.1,-119.83351,38.13594
21051,395,"MNO",48.5,-119.72484,37.98837
21052,395,"MNO",55.1,-119.7412,38.01261
21054,395,"MNO",44.5,-119.72138,37.97107
21056,395,"MNO",90.1,-119.81727,38.11879
21057,395,"MNO",112,-119.85149,38.18635
21058,395,"MNO",30,-119.6788,37.92093
21059,395,"MNO",55.1,-119.7412,38.01261
21060,395,"MNO",55.6,-119.74235,38.01456
21061,395,"MNO",66,-119.75056,38.04905
21062,395,"MNO",91.5,-119.82483,38.11961
21063,395,"MNO",111.4,-119.85042,38.18385
21064,395,"MNO",38.7,-119.70581,37.94944
21065,395,"MNO",92.7,-119.82979,38.11627
21066,395,"MNO",64,-119.74992,38.04044
21067,395,"MNO",90.5,-119.81943,38.11919
21068,395,"MNO",106.5,-119.83621,38.16823
21069,395,"MNO",86,-119.79485,38.11691
21070,395,"MNO",86,-119.79485,38.11691
21071,168,"INY",3.2,-119.56433,37.78611
21072,395,"MNO",81.5,-119.78783,38.09842
21073,58,"KER",94.8,-119.50041,37.13681
21075,395,"MNO",84,-119.79145,38.10867
21076,182,"MNO",8,-119.75661,38.12263
21077,395,"MNO",35.1,-119.69285,37.93987
21078,395,"MNO",89.4,-119.81346,38.11819
21079,395,"MNO",92.2,-119.82751,38.11742
21080,395,"INY",87.7,-119.45622,37.70946
21081,395,"MNO",57.6,-119.74338,38.02311
21082,395,"MNO",58.4,-119.74461,38.02648
21083,395,"MNO",92.7,-119.82979,38.11627
21084,395,"MNO",58,-119.7438,38.02485
21085,395,"MNO",59,-119.74584,38.02894
21086,395,"MNO",41.5,-119.7171,37.96184
21087,395,"INY",65.5,-119.42157,37.61938
21088,108,"MNO",10.2,-119.85604,38.11901
21089,395,"MNO",17,-119.62952,37.88779
21090,395,"MNO",25.5,-119.6674,37.90258
21091,395,"MNO",43.1,-119.71988,37.96663
21092,395,"MNO",95,-119.83105,38.12302
21093,395,"MNO",17.5,-119.63145,37.88938
21094,395,"MNO",69.5,-119.75461,38.06382
21095,395,"MNO",100.9,-119.8349,38.14775
21096,395,"MNO",106.6,-119.83674,38.16809
21097,158,"MNO",1,-119.71344,37.95118
21098,158,"MNO",8.5,-119.73065,37.95124
21099,167,"MNO",10.6,-119.68922,38.04325
21101,395,"MNO",109.8,-119.84801,38.17714
21103,395,"MNO",108.6,-119.84473,38.17259
21104,395,"MNO",35.5,-119.69469,37.94074
21105,395,"INY",102.1,-119.47922,37.76638
21106,395,"MNO",82.4,-119.79027,38.10182
21107,395,"MNO",25.5,-119.6674,37.90258
21108,158,"MNO",0.6,-119.71236,37.95269
21111,395,"INY",101,-119.47532,37.76259
21112,395,"MNO",63,-119.74974,38.03653
21113,395,"MNO",69.5,-119.75461,38.06382
21114,395,"MNO",118.8,-119.86144,38.21435
21115,395,"MNO",13.6,-119.61214,37.88301
21117,395,"MNO",81,-119.78557,38.09717
21118,58,"KER",104,-119.45592,37.13203
21119,58,"KER",87.5,-119.52736,37.15453
21121,395,"INY",120,-119.52853,37.82324
21122,395,"MNO",108.9,-119.84547,38.17375
21123,395,"MNO",111.3,-119.85027,38.18342
21124,395,"MNO",106.9,-119.8384,38.16797
21125,395,"MNO",119.9,-119.86299,38.21855
21126,395,"MNO",113,-119.85275,38.19055
21127,395,"MNO",8.5,-119.58579,37.87707
21128,395,"MNO",114.2,-119.85432,38.19565
21129,395,"MNO",109.1,-119.84606,38.1745
21130,395,"MNO",98.7,-119.83306,38.13854
21131,395,"MNO",93,-119.83144,38.11607
21132,395,"MNO",95,-119.83105,38.12302
21133,395,"MNO",19.5,-119.63581,37.89452
21135,395,"MNO",25.2,-119.66576,37.90231
21136,395,"MNO",96,-119.83283,38.12715
21138,395,"MNO",28,-119.67493,37.91283
21139,395,"MNO",13.5,-119.61159,37.88307
21140,395,"MNO",14.5,-119.61706,37.88326
